Date,Time,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Communication level,Note,Physicological condition,Elim,ObjKills,ObjTime,Dam,Heal,Death,Weapon Acc,KillStreak,Offensive Assists,Defensive Assists,Scoped
,,,,,,3,W,2808,2843,35,JustWingIt,IFreeForAll,Xero,GoldenPants,CocoPenguin,Wreckington,Tropics,KevraSberto,Kirito,Misaka,Mo2art,Pigudan234,Volskaya Industries,2,2,,1:28,Defend,6.5,Zen,,,2,,Meh,,,,,,,,,,,
,,,,,,3,W,2808,2843,35,JustWingIt,IFreeForAll,Xero,GoldenPants,CocoPenguin,Wreckington,Tropics,KevraSberto,Kirito,Misaka,Mo2art,Pigudan235,Volskaya Industries,3,0,,0,Defend,2,Zen,,,2,,Good,,,,,,,,,,,
,,,,,,3,W,2808,2843,35,JustWingIt,IFreeForAll,Xero,GoldenPants,CocoPenguin,Wreckington,Tropics,KevraSberto,Kirito,Misaka,Mo2art,Pigudan236,Volskaya Industries,4,1,,4:09,Attack,1.5,Zen,,,2,,Good,21,10,0:52,10559,10470,7,26,5,28,21,
,,,2710,2688,-22,-1,L,2873,2875,2,JustWingIt,IFreeForAll,MajorLazer,Poke,Xero,XXKillaBladex,Arushlol,CopaSetichy,LccMarco,SkilledRoy,SlyGuy,Kami,Hollywood,1,3,79.06,1:21,Defend,6.5,Zen,,,1,,Good,,,,,,,,,,,
,,,,,,-1,L,2873,2875,2,JustWingIt,IFreeForAll,MajorLazer,Poke,Xero,XXKillaBladex,Arushlol,CopaSetichy,LccMarco,SkilledRoy,SlyGuy,Kami,Hollywood,2,3,79.06,4:10,Attack,4,Ana,,,1,,Good,,,,,,,,,,,
,,,,,,-1,L,2873,2875,2,JustWingIt,IFreeForAll,MajorLazer,Poke,Xero,XXKillaBladex,Arushlol,CopaSetichy,LccMarco,SkilledRoy,SlyGuy,Kami,Hollywood,3,3,79.06,0,Defend,5,Mercy,Zen,Lucio,1,,Sad,,,,,,,,,,,
,,,,,,-1,L,2873,2875,2,JustWingIt,IFreeForAll,MajorLazer,Poke,Xero,XXKillaBladex,Arushlol,CopaSetichy,LccMarco,SkilledRoy,SlyGuy,Kami,Hollywood,4,0,,0,Attack,4.5,Mercy,,,1,,Sad,11,6,2:28,8730,14955,14,,,3,4,
,,,2688,2704,16,1,W,2657,2645,-12,JustWingIt,Poke,Gadget,AkhainG3,SleepyBear,ZhayCub,HypnoJ,DHFearFish,Pawn,Gizmo,Krieger,ManiaCalet,Hanamura,1,0,,0,Defend,4.5,Mercy,,,1,,Good,,,,,,,,,,,
,,,,,,1,W,2657,2645,-12,JustWingIt,Poke,Gadget,AkhainG4,SleepyBear,ZhayCub,HypnoJ,DHFearFish,Pawn,Gizmo,Krieger,ManiaCalet,Hanamura,2,1,,0:57,Attack,3,Zen,,,1,,Good,,,,,,,,,,,
,,,2704,2727,23,2,W,2617,2601,-16,JustWingIt,Poke,ShineSpike,RedBird,Barbouk,Calestar,Cyco,MaiYoko,Rem,Gizmo,Krieger,ManiaCalet,King's Row,1,3,63.44,0,Defend,8.5,Zen,,,3,,Good,,,,,,,,,,,
,,,,,,2,W,2617,2601,-16,JustWingIt,Poke,ShineSpike,RedBird,Barbouk,Calestar,Cyco,MaiYoko,Rem,Gizmo,Krieger,ManiaCalet,King's Row,2,3,63.44,4:02,Attack,4,Zen,,,3,,Great,,,,,,,,,,,
,,,,,,2,W,2617,2601,-16,JustWingIt,Poke,ShineSpike,RedBird,Barbouk,Calestar,Cyco,MaiYoko,Rem,Gizmo,Krieger,ManiaCalet,King's Row,3,1,,1:57,Attack,2:09,Zen,,,3,,Great,26,11,2:18,16234,11376,8,33,6,30,23,
,,,2727,2745,18,3,W,2658,2669,11,JustWingIt,Poke,Acerz,Furro,Meme,MilZay,Wondr,Boss,Gomi,Monster,SmartFeller,Xmt,Numbani,1,0,,0,Defend,4.5,Zen,,,2,,Good,,,,,,,,,,,
,,,,,,3,W,2658,2669,11,JustWingIt,Poke,Acerz,Furro,Meme,MilZay,Wondr,Boss,Gomi,Monster,SmartFeller,Xmt,Numbani,2,1,,3:26,Attack,1,Ana,,,2,,Great,5,3,0:20,2894,2944,4,53,,,2,43
,,,2745,2773,28,4,W,2726,2692,-34,JustWingIt,Poke,PanFriedPups,SpiceLordJJ,MattyKynz,RampagingCow,Thrasher,BoomShaklaka,RipHodor,MrWillia,Mixa,PapaSmurph,Lijang Tower,4,3-1,wlww,,CP,16.5,Lucio,,,3,,Good,31,18,1:42,8078,14989,8,31,11,7,24,
,,,2773,2806,33,5,W,2757,2769,12,JustWingIt,Poke,Insurgent,Jon,Broski,Tayde,Ashenaeon,Stiggy,DeathDork,Butter,Josh,Whopper069,Hollywood,1,3,79.06,0:27,Attack,7.5,Zen,,,3,,Good,,,,,,,,,,,
,,,,,,5,W,2757,2769,12,JustWingIt,Poke,Insurgent,Jon,Broski,Tayde,Ashenaeon,Stiggy,DeathDork,Butter,Josh,Whopper069,Hollywood,2,1,105.62,0,Defend,7.5,Zen,,,3,,Good,32,28,2:50,15274,8003,10,34,8,34,35,
,2300,,2806,2837,31,6,W,2766,2772,6,JustWingIt,Poke,RageBucket,ImToni,DeadlyPants,Nemesis,Jon,HighwwayMan,QFiliux222,Tayde,Crymson,OBiJuan,Oasis,5,3-2,wllww,,CP,21,Lucio,,,3,,Tense,29,24,5:38,8854,19521,10,27,5,5,33,
2/23/2017,1:00,,2837,2809,-28,-1,L,2875,2896,21,JustWingIt,CeleryMan,HaveFun,Miracle,MonkingBar,Nefer,Jcoon,Nadroj,LiveZeZian,Jilett,PapaBless,WantSomeKnut,Eichenwalde,1,1,117.31,0,Attack,7,Zen,Lucio,,1,,Tilted,,,,,,,,,,,
,,,,,,-1,L,2875,2896,21,JustWingIt,CeleryMan,HaveFun,Miracle,MonkingBar,Nefer,Jcoon,Nadroj,LiveZeZian,Jilett,PapaBless,WantSomeKnut,Eichenwalde,2,2,117.32,3:52,Defend,3,Zen,,,1,,Tilted,,,,,,,,,,,
,,,2809,2781,-28,-2,L,2855,2866,11,JustWingIt,CeleryMan,HaveFun,Nefer,OptimusChar,Glow,Henzo,Savage,BitterMan,Discopotato,Dqvahkenny,Reaperkin,Route 66,1,2,22.78,0,Attack,8.5,Lucio,,,1,,Sad,,,,,,,,,,,
,,,,,,-2,L,2855,2866,11,JustWingIt,CeleryMan,HaveFun,Nefer,OptimusChar,Glow,Henzo,Savage,BitterMan,Discopotato,Dqvahkenny,Reaperkin,Route 66,2,3,22.79,2:44,Defend,5.5,Zen,,,1,,Sad,,,,,,,,,,,
3/23/2017,23:50,,2781,2756,-25,-3,L,2799,2809,10,JustWingIt,Poke,Coralian,Loafs,Lividdream,Striker27,Perron,IamALegends,Rock,Kilobeaw,Bunsenpai,LinaBanana,King's Row,1,3,63.44,1:28,Defend,7.5,Zen,Lucio,,0,Team just didn't talk or deal with widow,Tilted,,,,,,,,,,,
,,,,,,-3,L,2799,2809,10,JustWingIt,Poke,Coralian,Loafs,Lividdream,Striker27,Perron,IamALegends,Rock,Kilobeaw,Bunsenpai,LinaBanana,King's Row,2,1,94.42,,Attack,8,Mercy,Lucio,,0,Slow healed for half the game and sombra did lots of damage,Sad,10,3,1:59,6448,11777,15,,,,,
3/26/2017,1600,,2756,2731,-25,-4,L,2757,2732,-25,JustWingIt,Poke,DamnitSDerek,Merciless,Ocelot,RedWhine,A7xForLife87,Berru,Andrestor,MalRonce,jLzD,TanBan,Eichenwalde,1,2,57.26,0,Attack,9.58,Zen,,,0,I have 3 gold and 2 silvers as zen...what?,COnfused,,,,,,,,,,,
,,,,,,-4,L,2757,2732,-25,JustWingIt,Poke,DamnitSDerek,Merciless,Ocelot,RedWhine,A7xForLife88,Berru,Andrestor,MalRonce,jLzD,TanBan,Eichenwalde,2,3,57.27,3:59,Defend,5,Zen,,,1,The TORB whyyyy so bad :( ,Tilted,31,18,2:16,11238,7530,9,26,15,25,22,
,1638,,2731,2703,-28,-5,L,2724,2765,41,JustWingIt,Poke,OffMeta,FistofYang,DangPeter,Vanstah,Pinkstreak,TheRiddler,Hydrogenator,ZZehv,Altan,ZOro,Oasis,3,0-3,lll,,CP,12.5,Ana,Lucio,,2,Tracer and Pharah were the issue,Tilter,11,4,1:05,3723,9753,11,20,6,0,4,
3/27/2017,16:30,,2703,2662,-41,-6,L,2524,2532,8,JustWingIt,PickThenPush,MissBarbie,Oz1371,Tdubbs25,Zenobe,FMBuck,Aimer,TooDamHam,Alcovitch,Finn,FluffySavage,Numbani,1,3,71.75,2:35,Defend,5.5,Zen,,,1,Just couldn't stop the push ,Tilted,,,,,,,,,,,
,,,,,,-6,L,2524,2532,8,JustWingIt,PickThenPush,MissBarbie,Oz1372,Tdubbs26,Zenobe,FMBuck,Aimer,TooDamHam,Alcovitch,Finn,FluffySavage,Numbani,1,0,,0,Attack,4.5,Zen,Lucio,,1,Not sure what happened  just bad game,Tilted,,,,,,,,,,,
,18:10,,2662,2617,-45,-7,L,2649,2655,6,JustWingIt,KawaiiGod,Mos11Charlie,LemonLau,NotMccree,WillSmith,Mightmare,Scrambled,Gza,BodyRolls,BearWithGuns,Koribakusuta,Hanamura,1,2,,0,Defend,8,Zen,,,1,Someone didn't stay on point and forgot about point person advantage,Sad,,,,,,,,,,,
,,,,,,-7,L,2649,2655,6,JustWingIt,KawaiiGod,Mos11Charlie,LemonLau,NotMccree,WillSmith,Mightmare,Scrambled,Gza,BodyRolls,BearWithGuns,Koribakusuta,Hanamura,2,0,,0,Attack,4,Lucio,,,1,"Dive didnt' work, didnt' switch",Sad,12,7,0:33,9534,7467,10,26,1,0,1,
,,,2617,2562,-55,-8,L,2697,2692,-5,JustWingIt,Poke,Eric652,DioPiggy,Krusher99,AkaToph3r,Orangey,HuntedShadow,BigustDickus,StormShield,DunkyMonk,Gspicy,Oasis,3,0-3,lll,,CP,14,Zen,Lucio,,2,Thrower,Acceptance,,,,,,,,,,,
,,,2562,2501,-61,-9,L,2668,2649,-19,JustWingIt,Poke,Luke0216,Panduh,Darkz,umbralstar,ThatsMybulma,Eric652,Engling,Krusher99,Motortuh,Thrar,Dorado,1,2,Check,Check,Defend,Check,Zen,,,1,I keep dying ,COnfused,,,,,,,,,,,
,,,,,,-9,L,2668,2649,-19,JustWingIt,Poke,Luke0217,Panduh,Darkz,umbralstar,ThatsMybulma,Eric653,Engling,Krusher100,Motortuh,Thrar,Dorado,2,3,Check,Check,Attack,Check,Ana,,,1,DarkZ played too far up too much,COnfused,,,,,,,,,,,
,,,2501,2525,24,1,W,2644,2639,-5,JustWingIt,Poke,NoahLazer,Kroma,Darkz,Reus,DrFumbles,Econ,Panduh,ThatsMyBulma,Pocket,Skyaru,Hanamura,1,2,,6:28,Attack,1.5,Zen,,,1,We kinda steamrolled them,Good,,,,,,,,,,,
,,,,,,1,W,2644,2639,-5,JustWingIt,Poke,NoahLazer,Kroma,Darkz,Reus,DrFumbles,Econ,Panduh,ThatsMyBulma,Pocket,Skyaru,Hanamura,2,1,,0,Defend,8,Mercy,,,1,Took out two people at hte end as mercy,Nice,12,4,0:18,2771,6115,5,,,0,7,
,,,2525,2499,-26,-1,L,2648,2648,0,JustWingIt,Poke,Joyous,uberMensch,MrMeaty,VonBiker,EyCallmeMini,ShenSheng,Pocket,Skyaru,OneofUs,Valuumify,Temple of Anubis,1,0,,0,Attack,4,Zen,Lucio,,1,Reaper kileld everyone adn were were split,Ugh,,,,,,,,,,,
,,,,,,-1,L,2648,2648,0,JustWingIt,Poke,Joyous,uberMensch,MrMeaty,VonBiker,EyCallmeMini,ShenSheng,Pocket,Skyaru,OneofUs,Valuumify,Temple of Anubis,2,1,,0:46,Defend,3,Zen,,,1,Reaper ,Sad,,,,,,,,,,,
,,,2499,2525,26,1,W,2637,2613,-24,JustWingIt,Poke,Joyous,IpoDragon,JungleHole,Tayski,Ubermensch,ThunderHead4,EddieSteele,Guitalex,Hondo,TrollBogies,Volskaya Industries,1,0,,0,Defend,4,Zen,,,2,"Nice hold, Zen ulti help rein get ult",Good,,,,,,,,,,,
,,,,,,1,W,2637,2613,-24,JustWingIt,Poke,Joyous,IpoDragon,JungleHole,Tayski,Ubermensch,ThunderHead4,EddieSteele,Guitalex,Hondo,TrollBogies,Volskaya Industries,2,1,,3:00,Attack,1,Zen,,,2,We kinda steamrolled them,Good,10,1,0:13,5001,3252,1,33,6,15,11,
,,,2525,2552,27,2,W,2637,2625,-12,JustWingIt,Poke,Poseidon,TheWidow27,Zzamaral,Zzjordo,Inde,Saneron,TimeLord,Flops,Hybridzz,MtMaze,Dorado,1,3,85.75,0:34,Attack,8,Zen,,,2,We kinda steamrolled them,Good,,,,,,,,,,,
,,,,,,2,W,2637,2625,-12,JustWingIt,Poke,Poseidon,TheWidow28,Zzamaral,Zzjordo,Inde,Saneron,TimeLord,Flops,Hybridzz,MtMaze,Dorado,2,3,85.75,1:57,Defend,8,Zen,,,2,We hada torb and junk and a mei too long,Bummed,,,,,,,,,,,
,,,,,,2,W,2637,2625,-12,JustWingIt,Poke,Poseidon,TheWidow29,Zzamaral,Zzjordo,Inde,Saneron,TimeLord,Flops,Hybridzz,MtMaze,Dorado,3,2,94.91,0,Attack,Check,Zen,,,2,We pulled everyone together and moved quite  abit over time,Excited,,,,,,,,,,,
,,,,,,2,W,2637,2625,-12,JustWingIt,Poke,Poseidon,TheWidow30,Zzamaral,Zzjordo,Inde,Saneron,TimeLord,Flops,Hybridzz,MtMaze,Dorado,4,0,76.24,0,Defend,3,Ana,,,2,Lots of cursing and yelling but we held first point,Good,,,,,,,,,,,
,,,2552,2577,25,3,W,2647,2656,9,JustWingIt,Poke,Tyler,MaegJunior,Lename,SlyGuyTuck,Poseidon,Xaxt,GhostEvil,Tiamo,Cryptic,Luxpank,Volskaya Industries,1,2,,5:59,Attack,2,Zen,,,2,We kinda steamrolled them,Good,,,,,,,,,,,
,,,,,,3,W,2647,2656,9,JustWingIt,Poke,Tyler,MaegJunior,Lename,SlyGuyTuck,Poseidon,Xaxt,GhostEvil,Tiamo,Cryptic,Luxpank,Volskaya Industries,2,1,,0,Defend,8,Zen,,,2,"Nice team, zarya or reini wasn't in the game but eh still won",good,20,10,1:14,10333,3665,4,30,6,20,11,
,,,2577,2553,-24,-1,L,2714,2710,-4,JustWingIt,Poke,Tiran,Fegelein,Blumagma,Rai,Tyler,Maegjunior,Dend,Subtle,Fascia,Raavoc,Lijang Tower,4,1-3,lwll,,CP,19,Lucio,,,2,"Didn't get a lot of kills, I tried a shortcut nand died.",Meh,30,19,4:08,9891,12862,19,35,6,13,27,
,,,2553,2572,19,1,W,2665,2664,-1,JustWingIt,Poke,AmericaMight,Outcast,TaquitoGod,YoungPleb,XyKcor,JumperJu,Pastense,WoodPickle,Rydurk,ThicDyk,Oasis,4,3-1,wwlw,,CP,17.5,Lucio,,,2,Zarya Pharah were good combos together a lot,Good,21,16,3:59,3593,11095,10,25,6,10,30,
,,,2572,2549,-23,-1,L,2698,2710,12,JustWingIt,Poke,Shawnliao,lance,Drew,CGoCoco,ZugZwang,Vixie,Prospek,Zero,ShimyBoy47,Stagen2k,Hanamura,1,1,,0,Attack,9,Zen,,,1,Bad Teamwork over all,Wow,,,,,,,,,,,
,,,,,,-1,L,2698,2710,12,JustWingIt,Poke,Shawnliao,lance,Drew,CGoCoco,ZugZwang,Vixie,Prospek,Zero,ShimyBoy47,Stagen2k,Hanamura,2,2,,3:25,Defend,5.5,Ana,,,1,Held them for a while in the end but still wasn't enough.,Ugh,14,6,1:20,7849,7302,16,55,,,1,71
,22:30,,2549,2580,31,1,W,2690,2663,-27,JustWingIt,Poke,R1pT3r,RedSoda,Carnivean,Eggs,BroSeidon,Granolabear,Pyromech,Sadly,FreeeBlago,WinstonDaddy,Dorado,1,3,85.75,1:28,Attack,7,Mercy,,,2,"Good team, Winston helped me GA to him and then ferried me back that ws nice",Cool,,,,,,,,,,,
3/27/2017,,,,,,1,W,2690,2663,-27,JustWingIt,Poke,R1pT3r,RedSoda,Carnivean,Eggs,BroSeidon,Granolabear,Pyromech,Sadly,FreeeBlago,WinstonDaddy,Dorado,2,0,78.21,0,Defend,4,Mercy,,,2,Held them at first poitn that was good,Nice,,,,,,,,,,,
3/28/2017,21:18,,2580,2602,22,2,W,2707,2710,3,JustWingIt,Poke,Borgz,Tavish,Doom,Yamato,Villeum,Baeonetta,Mathon,QcnickQc,HooksMe,OverDriven,Volskaya Industries,1,2,,0:58,Defend,7,Zen,,,2,,Bummed,,,,,,,,,,,
,,,,,,2,W,2707,2710,3,JustWingIt,Poke,Borgz,Tavish,Doom,Yamato,Villeum,Baeonetta,Mathon,QcnickQc,HooksMe,OverDriven,Volskaya Industries,2,2,,5:45,Attack,2.5,Mercy,,,2,Get kinda steamrolled them,whoa,,,,,,,,,,,
,,,,,,2,W,2707,2710,3,JustWingIt,Poke,Borgz,Tavish,Doom,Yamato,Villeum,Baeonetta,Mathon,QcnickQc,HooksMe,OverDriven,Volskaya Industries,3,0,,0,Defend,2,Mercy,,,2,,Confident,,,,,,,,,,,
,,,,,,2,W,2707,2710,3,JustWingIt,Poke,Borgz,Tavish,Doom,Yamato,Villeum,Baeonetta,Mathon,QcnickQc,HooksMe,OverDriven,Volskaya Industries,4,1,,2:54,Attack,3.5,Mercy,,,2,,Great,7,2,0:25,5469,10644,7,,,,,
,,,2602,2577,-25,-1,L,2710,2673,-37,JustWingIt,Poke,SunRicer,Woodstick,Orion,SirZev,Phantom,FreakinHobo,DoctorSog,WindowMaker,ThePunkaki,WhiskeyCheek,Lijang Tower,3,0-3,lll,,CP,15,Lucio,Ana,Zen,1,"Genji was good, someone was smurfing. Phantom was good",Sad,17,10,1:43,7436,11897,9,27,4,1,3,
,,,2577,2553,-24,-2,L,2693,2674,-19,JustWingIt,Poke,Worutaa,Duchems,TonytPSK,BriefcaseBoi,Defector,OxyMoron1629,SereneWolf,Mandarin,DaretheWreck,TedNugent,Ilios,5,2-3,wllwl,,CP,23.5,Lucio,Zen,,1,,Tense,,,,,,,,,,,
,,,2553,2553,0,0,Draw,2692,2685,-7,JustWingIt,Poke,Spasmodic,Breakfield,Ekitsivarm,Beanicus,DragonSlayer,Dolores,Gunny,TimmyTootrnt,Brido,Robotninja,Hollywood,1,3,79.06,2:22,Attack,5.5,Zen,,,2,,Good,,,,,,,,,,,
,,,,,,0,Draw,2692,2685,-7,JustWingIt,Poke,Spasmodic,Breakfield,Ekitsivarm,Beanicus,DragonSlayer,Dolores,Gunny,TimmyTootrnt,Brido,Robotninja,Hollywood,2,3,79.06,0,Defend,8,Zen,Ana,,2,,Bummed,,,,,,,,,,,
,,,,,,0,Draw,2692,2685,-7,JustWingIt,Poke,Spasmodic,Breakfield,Ekitsivarm,Beanicus,DragonSlayer,Dolores,Gunny,TimmyTootrnt,Brido,Robotninja,Hollywood,3,0,,0,Attack,2.5,Zen,Lucio,,2,,Bummed,,,,,,,,,,,
,,,2553,2553,0,0,Draw,2715,2723,8,JustWingIt,Poke,MichaelScarn,ManwithGun21,Frost,Ezreal,TimmyTootrnt,Diglett,Hijo,Toaniscool,Cullen,Joey,Hanamura,1,1,,0,Defend,8,Mercy,,,1,,Bah,,,,,,,,,,,
,,,,,,0,Draw,2715,2723,8,JustWingIt,Poke,MichaelScarn,ManwithGun21,Frost,Ezreal,TimmyTootrnt,Diglett,Hijo,Toaniscool,Cullen,Joey,Hanamura,2,1,,0,Attack,8,Ana,,,1,,Bah,6,1,0:56,1992,10390,8,,,9,19,
,,,2553,2529,-24,-3,L,2710,2666,-44,JustWingIt,Poke,Diglett,ToAnisCool,tracer,ManwithGun21,Chryxis,JuiceBoxLGND,Fast101,Voidious,Miow,Zachicus,Volskaya Industries,1,2,,Check,Defend,8,Zen,Mercy,,2,The Ana swtiched off and went torb at the last like minute,Tilted,,,,,,,,,,,
,23:30,,,,,-3,L,2710,2666,-44,JustWingIt,Poke,Diglett,ToAnisCool,tracer,ManwithGun21,Chryxis,JuiceBoxLGND,Fast101,Voidious,Miow,Zachicus,Volskaya Industries,2,1,,0,Attack,8,Zarya,,,2,Everyone was playing a roll or character they'r enot familar with,Tilted,18,8,0:57,15657,5096,10,,11,,,
,2230,,2529,2555,26,1,W,2649,2638,-11,JustWingIt,Poke,EpicFail221,ProH,HitchMigy,MimiofTwitch,Dubsmaster,Hit,Chicken,Treetrunks,Ali,Shadowalker,Dorado,1,3,85.75,0:52,Defend,7,Ana,Mercy,,2,"This nerd mimi, funny.",Sad,,,,,,,,,,,
,,,,,,1,W,2649,2638,-11,JustWingIt,Poke,EpicFail222,ProH,HitchMigy,MimiofTwitch,Dubsmaster,Hit,Chicken,Treetrunks,Ali,Shadowalker,Dorado,2,3,85.75,1:33,Attack,6,Zen,,,2,,Good,,,,,,,,,,,
,,,,,,1,W,2649,2638,-11,JustWingIt,Poke,EpicFail223,ProH,HitchMigy,MimiofTwitch,Dubsmaster,Hit,Chicken,Treetrunks,Ali,Shadowalker,Dorado,3,0,64.4,0,Defend,2,Zen,,,2,,Great,,,,,,,,,,,
,,,,,,1,W,2649,2638,-11,JustWingIt,Poke,EpicFail224,ProH,HitchMigy,MimiofTwitch,Dubsmaster,Hit,Chicken,Treetrunks,Ali,Shadowalker,Dorado,4,1,64.41,1:51,Attack,1,Zen,,,2,,great,17,14,3:01,10022,6940,7,31,9,17,24,
,,,2555,2536,-19,-1,L,2716,2706,-10,JustWingIt,Poke,HolyKrp,Robby,Dino,Grizzly,JadeRose,Xtx,AugustC999,Bobadly,BeefJammer,Scangle,Oasis,5,,lwwll,,CP,28.5,Mercy,Lucio,,1,Zen was way too aggressive,Bummed,11,6,2:36,2241,18003,18,,,,,
,,,2536,2512,-24,-2,L,2659,2663,4,JustWingIt,Poke,Lok,Dime,Cadoink,Bushman,Hyota,Blackakumax,Dandlewood,Laragus,JohnSober,Yunglukey,Route 66,1,0,58.28,0,Attack,5,Mercy,,,1,Couldn't get any picks or finish anyone. Ana didn't nanoboost and was a soldier main,Tilted,,,,,,,,,,,
,,,,,,-2,L,2659,2663,4,JustWingIt,Poke,Lok,Dime,Cadoink,Bushman,Hyota,Blackakumax,Dandlewood,Laragus,JohnSober,Yunglukey,Route 66,2,1,58.29,2:44,Defend,1.5,Mercy,,,1,No one contested. Poke some how didn't charge anyone off,Tilted,3,2,0:43,3977,3571,5,,,,,
4/1/2017,18:00,,2512,2512,0,0,Draw,2623,-,-,JustWingIt,Poke,LevelDuke,MedioCrezac,Nomad,Fubes,ThanToS66,SirBud,MixedMartyr,UnknownSoap,KripZarrow,PapaFunk,Temple of Anubis,1,0,,0,Defend,4,Mercy,,,1,We did good,Good,,,,,,,,,,,
,,,,,,0,Draw,2623,-,-,JustWingIt,Poke,LevelDuke,MedioCrezac,Nomad,Fubes,ThanToS66,SirBud,MixedMartyr,UnknownSoap,KripZarrow,PapaFunk,Temple of Anubis,2,0,,0,Attack,4,Zen,,,1,Nomad played widow for a pick but then stayed on a bit,Meh,,,,,,,,,,,
,,,2512,2491,-21,-3,L,2621,2607,-14,JustWingIt,Poke,Nepeu,Nomad,Enveritas,Junpie,Alexo,TMLArbiter,UknownSoap,Alveeno,Echroma,Vipersblood,Nepal,5,2-3,lwwll,,CP,25,Zen,Mercy,Ana,,,Meh,,,,,,,,,,,
,,,2491,2525,34,1,W,2628,2627,-1,JustWingIt,Poke,Open,Theoryo,GhostDragon,KillaFool3,Whyteboi,JoeMaster725,Sigma,Stormz,Xrain,Mhyku,King's Row,1,3,63.44,5:08,Attack,3,Zen,,,2,Great push virutally no one died,Good,,,,,,,,,,,
,,,,,,1,W,2628,2627,-1,JustWingIt,Poke,Open,Theoryo,GhostDragon,KillaFool4,Whyteboi,JoeMaster726,Sigma,Stormz,Xrain,Mhyku,King's Row,2,0,,0,Defend,4,Mercy,,,2,3 3 man rez,Great,,,,,,,,,,,
,,,2525,2545,20,2,W,2665,2618,-47,JustWingIt,Poke,Zargon,Eprogramer,JoelBear,BlackNumbers,Toxic,Dan1Boy24,OAmericaMight,Open,Earthnation,LongBoy,Ilios,5,3-2,wlwlw,,CP,24,Lucio,,,2,Team took critism well :),Great,33,25,5:14,8969,21654,15,24,8,6,42,
,,,2545,2575,30,3,W,2680,2677,-3,JustWingIt,Poke,Mauxe,BobbyD,NotSwitching,Susano,WarriorZoo,TeakEttle,Kiatrox,Yiffmedaddy,Aletwist,NickaSalt,Numbani,1,0,,0,Defend,4,Mercy,,,2,Good Hold I was derping on healing,Great,,,,,,,,,,,
,,,,,,3,W,2680,2677,-3,JustWingIt,Poke,Mauxe,BobbyD,NotSwitching,Susano,WarriorZoo,TeakEttle,Kiatrox,Yiffmedaddy,Aletwist,NickaSalt,Numbani,2,1,,3:52,Attack,1,Mercy,,,2,Kinda Steamrolled them,Great,0,0,0:31,0,5711,0,,,2,22,
,,,2575,2611,36,4,W,2679,2721,42,JustWingIt,Poke,J3P0,DankaF,JenesGod,PapaopOFF,Mauxe,NotSwitching,Susano,NotSmurf,Rumlar,Uttertats,Route 66,1,3,74.56,0,Attack,9,Ana,,,2,Good 3 group that helped a bit,Good,,,,,,,,,,,
,,,,,,4,W,2679,2721,42,JustWingIt,Poke,J3P1,DankaF,JenesGod,PapaopOFF,Mauxe,NotSwitching,Susano,NotSmurf,Rumlar,Uttertats,Route 66,2,0,69.47,0,Defend,4.5,Ana,,,2,"Tracer, genji was a problem but not that big of one",Great,18,13,2:36,3726,11853,9,59,,,23,63
,,,2611,2589,-22,-1,L,2755,2783,28,JustWingIt,Poke,PPAP,HippityHop,WakaChewBaca,WanderLust,Pervasauruus,Dantissimo,DivineSoi,JustinConway,BleachLizard,Ragnarok,Volskaya Industries,1,0,,0,Attack,4.5,Zen,,,2,PPAP was thorwing playing on different account? what?,Meh,,,,,,,,,,,
,,,,,,-1,L,2755,2783,28,JustWingIt,Poke,PPAP,HippityHop,WakaChewBaca,WanderLust,Pervasauruus,Dantissimo,DivineSoi,JustinConway,BleachLizard,Ragnarok,Volskaya Industries,2,1,,Check,Defend,Check,Ana,,,2,,Bah,,,,,,,,,,,
,,,2589,2614,25,1,W,2702,2710,8,JustWingIt,Poke,BobTree,SpicyWeener,Ajok1776,Knugz,Benji,KillShotQT,BlackBelt,WildGigi,Nossy,VisualBam,Lijang Tower,4,3-1,wwlw,,CP,13.5,Lucio,Ana,,3,"Great communication, Ajox left one game but came back",Good,19,10,1:43,5103,10316,7,58,,,8,0
,,,2614,2614,0,0,Draw,2749,2748,-1,JustWingIt,Poke,LGDarm,JavaChup,Firebird,Cozy,Polarzen,Gamiax,ToxoPhilite,Draco,Freeyiffs,YiffmeDady,Eichenwalde,1,3,67.69,0,Attack,10,Zen,Ana,,2,"Long hold at hte end, but we did it! Widow was good",Tense,,,,,,,,,,,
,,,,,,0,Draw,2749,2748,-1,JustWingIt,Poke,LGDarm,JavaChup,Firebird,Cozy,Polarzen,Gamiax,ToxoPhilite,Draco,Freeyiffs,YiffmeDady,Eichenwalde,2,3,67.69,1:20,Defend,7.5,Mercy,,,2,Sym wasn't good at that pick? then more weird choices,Bummed,,,,,,,,,,,
,,,,,,0,Draw,2749,2748,-1,JustWingIt,Poke,LGDarm,JavaChup,Firebird,Cozy,Polarzen,Gamiax,ToxoPhilite,Draco,Freeyiffs,YiffmeDady,Eichenwalde,3,0,,0,Defend,1.5,Mercy,,,2,,Relieved,15,10,2:22,10019,14077,13,,,2,6,
